event_sequence,source_channel,source_event_exchange_time_ms,source_local_receive_ts_ns,candidate_age_seconds_at_eval,side,quote_px,bid,ask,spread_ticks,order_size_btc,same_side_top_qty_btc,same_side_top_order_count,top_depth_multiple_of_order,rolling_trade_count_last_3s,touch_trade_qty_btc,strict_trade_through_qty_btc,at_or_through_trade_qty_btc,required_depletion_qty_btc,queue_depletion_multiple,public_depletion_status,quality_bucket,dynamic_size_btc,allowed,skip_reason,bbo_history_count,bbo_history_span_ms,last_l2_age_ms,same_touch_bbo_count,bbo_history_status,freshness_source,touch_stability_ms,last_touch_change_ms,previous_top_qty,current_top_qty,reset_qty_delta,previous_order_count,current_order_count,reset_order_count_delta,top_reset_status,top_reset_reason,fresh_touch_evidence_status,fresh_touch_evidence_reason,fresh_touch_block_reason,queue_reset_block_reason,local_receive_ordering_status,exchange_time_ordering_status,inference_scope
472,trades,1784122449271,1784122449525459301,0.25493,buy,65394,65394,65395,1,0.005,1.17935,4,235.87,22,0.18146,0,0.18146,1.18435,0.1532148435850888673111833495,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59735,67,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,67,1784122449204,,1.17935,,,4,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
473,trades,1784122449580,1784122449818236843,0.238782,buy,65394,65394,65395,1,0.005,1.17935,4,235.87,23,0.18573,0,0.18573,1.18435,0.1568201967323848524507113607,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,110,59196,376,1,same_touch_stable_enough,real_bbo_history_touch_stability,376,1784122449204,,1.17935,,,4,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
474,l2Book,1784122449726,1784122450046639402,0.321166,buy,65394,65394,65395,1,0.005,28.05316,65,5610.632,22,0.18573,0,0.18573,28.05816,0.006619464711869915917508489509,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59718,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,522,1784122449204,1.17935,28.05316,26.87381,4,65,61,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
475,trades,1784122449927,1784122450184822080,0.258312,buy,65394,65394,65395,1,0.005,28.05316,65,5610.632,23,0.18573,0,0.18573,28.05816,0.006619464711869915917508489509,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59718,201,2,same_touch_stable_enough,real_bbo_history_touch_stability,723,1784122449204,1.17935,28.05316,26.87381,4,65,61,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
476,trades,1784122449986,1784122450235071393,0.249647,buy,65394,65394,65395,1,0.005,28.05316,65,5610.632,26,0.18573,0,0.18573,28.05816,0.006619464711869915917508489509,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support,111,59718,260,2,same_touch_stable_enough,real_bbo_history_touch_stability,782,1784122449204,1.17935,28.05316,26.87381,4,65,61,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
477,l2Book,1784122450277,1784122450843592720,0.567149,buy,65394,65394,65397,3,0.005,28.71767,70,5743.534,26,0.18573,0,0.18573,28.72267,0.006466320853876049824058835756,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59766,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122450277,,28.71767,,,70,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
478,trades,1784122450277,1784122450844353423,0.567677,buy,65394,65394,65397,3,0.005,28.71767,70,5743.534,27,0.18573,0,0.18573,28.72267,0.006466320853876049824058835756,touched_quote_without_depletion,,0.005,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence,111,59766,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122450277,,28.71767,,,70,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
479,l2Book,1784122450796,1784122451155376573,0.359872,buy,65401,65401,65402,1,0.005,9.65766,69,1931.532,27,0.05992,0.30536,0.36528,9.66266,0.03780325500431558183771342467,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59746,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122450796,,9.65766,,,69,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
480,trades,1784122451089,1784122451378662353,0.290238,buy,65401,65401,65402,1,0.005,9.65766,69,1931.532,27,0.05992,0.30536,0.36528,9.66266,0.03780325500431558183771342467,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,110,59228,293,1,same_touch_stable_enough,real_bbo_history_touch_stability,293,1784122450796,,9.65766,,,69,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
481,trades,1784122451289,1784122451533728923,0.245241,buy,65401,65401,65402,1,0.005,9.65766,69,1931.532,33,0.05992,0.30536,0.36528,9.66266,0.03780325500431558183771342467,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,110,59228,493,1,same_touch_stable_enough,real_bbo_history_touch_stability,493,1784122450796,,9.65766,,,69,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
482,l2Book,1784122451338,1784122451680048715,0.342577,buy,65415,65415,65418,3,0.005,0.72619,17,145.238,33,0,0.48041,0.48041,0.73119,0.6570248499022141987718650419,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59770,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122451338,,0.72619,,,17,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
483,trades,1784122451491,1784122451772589729,0.282101,buy,65415,65415,65418,3,0.005,0.72619,17,145.238,27,0,0.19264,0.19264,0.73119,0.2634609335466841723765368782,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59770,153,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,153,1784122451338,,0.72619,,,17,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
484,l2Book,1784122451862,1784122452202387696,0.340906,buy,65418,65418,65419,1,0.005,15.89787,120,3179.574,25,0,0.1911,0.1911,15.90287,0.01201669887259343753674651179,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59752,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122451862,,15.89787,,,120,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
485,trades,1784122452012,1784122452337051069,0.325585,buy,65418,65418,65419,1,0.005,15.89787,120,3179.574,31,0,0.08299,0.08299,15.90287,0.005218554889777757096675002688,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59752,150,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,150,1784122451862,,15.89787,,,120,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
486,l2Book,1784122452417,1784122452702576921,0.286153,buy,65428,65428,65429,1,0.005,15.66013,145,3132.026,29,0,0.21466,0.21466,15.66513,0.01370304619240312720034880017,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59765,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122452417,,15.66013,,,145,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
487,trades,1784122452543,1784122452786858030,0.244394,buy,65428,65428,65429,1,0.005,15.66013,145,3132.026,32,0,0.21466,0.21466,15.66513,0.01370304619240312720034880017,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59765,126,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,126,1784122452417,,15.66013,,,145,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
488,l2Book,1784122452926,1784122453248594612,0.323106,buy,65434,65434,65435,1,0.005,0.85866,9,171.732,30,0,0.21039,0.21039,0.86366,0.243602806660028251858370192,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59748,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122452926,,0.85866,,,9,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
489,trades,1784122453059,1784122453369029293,0.310553,buy,65434,65434,65435,1,0.005,0.85866,9,171.732,25,0.01594,0.21039,0.22633,0.86366,0.2620591436444897297547646064,strict_trade_through_seen_but_visible_top_not_depleted,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59748,133,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,133,1784122452926,,0.85866,,,9,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
490,l2Book,1784122453465,1784122453780974616,0.316494,buy,65434,65434,65435,1,0.005,4.4622,35,892.44,24,0.01594,0.21039,0.22633,4.4672,0.05066484598853868194842406877,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,111,59683,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,539,1784122452926,0.85866,4.4622,3.60354,9,35,26,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
491,trades,1784122453825,1784122454130223743,0.305731,buy,65434,65434,65435,1,0.005,4.4622,35,892.44,27,0.02357,0.21039,0.23396,4.4672,0.05237285100286532951289398281,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,110,59196,360,2,same_touch_stable_enough,real_bbo_history_touch_stability,899,1784122452926,0.85866,4.4622,3.60354,9,35,26,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
492,l2Book,1784122454027,1784122454336758493,0.310311,buy,65434,65434,65435,1,0.005,1.74577,20,349.154,27,0.02357,0.21039,0.23396,1.75077,0.133632630214134352313553465,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,111,59758,0,3,same_touch_stable_enough,real_bbo_history_touch_stability,1101,1784122452926,4.4622,1.74577,-2.71643,35,20,-15,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
493,trades,1784122454343,1784122454554785332,0.212422,buy,65434,65434,65435,1,0.005,1.74577,20,349.154,20,0.02357,0.21039,0.23396,1.75077,0.133632630214134352313553465,strict_trade_through_seen_but_visible_top_not_depleted,,0.002,False,outside_quality_a_b_queue_bands,110,59242,316,3,same_touch_stable_enough,real_bbo_history_touch_stability,1417,1784122452926,4.4622,1.74577,-2.71643,35,20,-15,reset_supported,same_touch_top_qty_or_order_count_reduced,pass,,,,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
494,l2Book,1784122454546,1784122454881593217,0.336111,buy,65430,65430,65433,3,0.005,0.00374,1,0.748,19,0,0.21039,0.21039,0.00874,24.07208237986270022883295195,depleted_top_plus_order_proxy,,0.005,False,missing_touch_freshness_or_queue_reset_evidence,111,59761,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122454546,,0.00374,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
495,l2Book,1784122455082,1784122455427913786,0.346443,buy,65427,65427,65428,1,0.005,0.0022,1,0.44,8,0,0,0,0.0072,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,111,59746,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122455082,,0.0022,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
496,trades,1784122455559,1784122455861386697,0.302898,buy,65427,65427,65428,1,0.005,0.0022,1,0.44,8,0.07163,0,0.07163,0.0072,9.948611111111111111111111111,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,110,59222,477,1,same_touch_stable_enough,real_bbo_history_touch_stability,477,1784122455082,,0.0022,,,1,,missing,no_prior_same_touch_bbo,pass,,,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_before_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
497,l2Book,1784122455637,1784122455950776062,0.314314,buy,65427,65427,65428,1,0.005,0.02007,1,4.014,8,0.07163,0,0.07163,0.02507,2.857199840446749102512963702,depleted_top_plus_order_proxy,,0.005,False,missing_same_side_strict_through_support,111,59777,0,2,same_touch_stable_enough,real_bbo_history_touch_stability,555,1784122455082,0.0022,0.02007,0.01787,1,1,0,not_reset,history_present_no_reset,pass,,,history_present_no_reset,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
498,l2Book,1784122456163,1784122456528299060,0.365782,buy,65426,65426,65427,1,0.005,0.03672,1,7.344,7,0,0,0,0.04172,0,not_depleted,,0.0,False,missing_same_side_strict_through_support;missing_touch_freshness_or_queue_reset_evidence;missing_recent_same_side_at_or_through_throughput,111,59764,0,1,same_touch_seen_but_not_stable,real_bbo_history_insufficient,0,1784122456163,,0.03672,,,1,,missing,no_prior_same_touch_bbo,block,no_prior_same_touch_bbo,same_touch_seen_but_not_stable,no_prior_same_touch_bbo,latest_l2_received_before_or_at_candidate,latest_l2_exchange_time_equal_candidate,event_driven_current_l2_plus_rolling_public_trades_proxy_not_exact_queue_or_fill_probability
